日期,距離,光線
2022-11-15 10:49:00,34.55334112026685,209.57498778700545
2022-11-15 10:49:30,34.67665725894585,213.48314606741582
2022-11-15 10:50:00,34.35533158379803,210.552027357108
2022-11-15 10:50:31,34.16813473224829,204.68978993649233
2022-11-15 10:51:01,33.25818679015356,205.6668295065951
2022-11-15 10:51:31,33.82743200868026,206.64386907669763
2022-11-15 10:52:02,34.041969518870246,216.41426477772342
2022-11-15 10:52:32,34.215195664459316,227.16170004885194
2022-11-15 10:53:02,34.133825891251036,220.32242305813378
2022-11-15 10:53:33,33.779135322318325,204.68978993649233
2022-11-15 10:54:03,33.275058020244614,219.34538348803125
2022-11-15 10:54:33,34.31245837929964,208.5979482169027
2022-11-15 10:55:04,33.542680697790274,212.50610649731306
2022-11-15 10:55:34,33.33451064789551,210.552027357108
2022-11-15 10:56:05,34.088069333245585,203.7127503663898
2022-11-15 10:56:35,33.393620019176524,216.41426477772342
2022-11-15 10:57:05,32.88286631046503,215.43722520762088
2022-11-15 10:57:36,32.871109678333596,216.41426477772342
2022-11-15 10:58:06,35.03234325574158,211.52906692721052
2022-11-15 10:58:36,33.37740099179791,212.50610649731306
2022-11-15 10:59:07,34.42211278957984,205.6668295065951
2022-11-15 10:59:37,33.26872486997672,210.552027357108
2022-11-15 11:00:07,33.52203358519182,203.7127503663898
2022-11-15 11:00:38,34.20472623591013,206.64386907669763
2022-11-15 11:01:08,34.3267723416302,214.46018563751835
2022-11-15 11:01:38,33.83096759611908,205.6668295065951
2022-11-15 11:02:09,34.63187898939941,218.3683439179287
2022-11-15 11:02:39,32.94549409856154,206.64386907669763
2022-11-15 11:03:09,34.748535892063956,220.32242305813378
2022-11-15 11:03:40,34.56420528583658,219.34538348803125
2022-11-15 11:04:10,34.406545964913676,222.27650219833905
2022-11-15 11:04:40,33.79346645527221,223.25354176844158
2022-11-15 11:05:11,34.11542716250915,216.41426477772342
2022-11-15 11:05:41,33.85798216901276,212.50610649731306
2022-11-15 11:06:12,34.64174772710612,214.46018563751835
2022-11-15 11:06:42,33.96954167556032,216.41426477772342
2022-11-15 11:07:12,33.98766576798698,212.50610649731306
2022-11-15 11:07:43,34.56324416800089,211.52906692721052
2022-11-15 11:08:13,34.31757297725926,209.57498778700545
2022-11-15 11:08:43,100,213.48314606741582
2022-11-15 11:09:14,33.204844188325296,225.20762090864687
2022-11-15 11:09:44,35.93722811174666,224.2305813385441
2022-11-15 11:10:14,100,219.34538348803125
2022-11-15 11:10:45,100,225.20762090864687
2022-11-15 11:11:15,34.66400812903339,218.3683439179287
2022-11-15 11:11:46,34.23749040763323,213.48314606741582
2022-11-15 11:12:16,34.54036587338851,217.39130434782618
2022-11-15 11:12:46,33.86879485393183,220.32242305813378
2022-11-15 11:13:17,100,222.27650219833905
2022-11-15 11:13:48,34.478699234347005,216.41426477772342
2022-11-15 11:14:18,34.13482135033337,225.20762090864687
2022-11-15 11:14:48,34.083984535614945,213.48314606741582
2022-11-15 11:15:20,35.37402426776862,222.27650219833905
2022-11-15 11:15:51,34.21619112354165,215.43722520762088
2022-11-15 11:16:21,34.010303767530786,214.46018563751835
2022-11-15 11:16:52,34.1450676544373,215.43722520762088
2022-11-15 11:17:22,100,223.25354176844158
2022-11-15 11:17:52,34.206717154074795,214.46018563751835
2022-11-15 11:18:23,33.298657137624105,214.46018563751835
2022-11-15 11:18:53,35.50599056062674,224.2305813385441
2022-11-15 11:19:23,34.22767318179649,223.25354176844158
2022-11-15 11:19:54,33.82053250881654,212.50610649731306
2022-11-15 11:20:24,34.46350994485874,222.27650219833905
2022-11-15 11:20:54,34.98823435953091,224.2305813385441
2022-11-15 11:21:25,34.56425676648723,223.25354176844158
2022-11-15 11:21:55,100,216.41426477772342
2022-11-15 11:22:25,34.28583857464582,224.2305813385441
2022-11-15 11:22:56,34.23910372818136,214.46018563751835
2022-11-15 11:23:26,34.09514050812322,224.2305813385441
2022-11-15 11:23:57,34.91100086460392,213.48314606741582
2022-11-15 11:24:27,34.95962363671242,219.34538348803125
2022-11-15 11:24:57,100,211.52906692721052
2022-11-15 11:25:28,34.96343382924715,212.50610649731306
2022-11-15 11:25:58,34.55183076102003,216.41426477772342
2022-11-15 11:26:28,33.712130960871946,212.50610649731306
2022-11-15 11:26:59,34.68565066949486,215.43722520762088
2022-11-15 11:27:29,34.686594616707225,212.50610649731306
2022-11-15 11:27:59,34.32395760817781,224.2305813385441
2022-11-15 11:28:30,34.12054172924945,223.25354176844158
2022-11-15 11:29:00,34.30392838826447,212.50610649731306
2022-11-15 11:29:31,33.808432557876586,221.2994626282365
2022-11-15 11:30:01,34.32776776949322,217.39130434782618
2022-11-15 11:30:31,34.70279650468183,213.48314606741582
2022-11-15 11:31:02,34.63000823437869,225.20762090864687
2022-11-15 11:31:32,33.120007478952175,213.48314606741582
2022-11-15 11:32:02,35.47193918532139,225.20762090864687
2022-11-15 11:32:33,100,220.32242305813378
2022-11-15 11:33:03,33.31230175783821,223.25354176844158
2022-11-15 11:33:33,100,221.2994626282365
2022-11-15 11:34:04,35.55300004340643,213.48314606741582
2022-11-15 11:34:34,35.2974601461774,224.2305813385441
2022-11-15 11:35:04,33.56114807780614,222.27650219833905
2022-11-15 11:35:35,34.79909807046715,212.50610649731306
2022-11-15 11:36:05,33.265892965901,218.3683439179287
2022-11-15 11:36:36,32.82696640965696,216.41426477772342
2022-11-15 11:37:06,34.385916022938545,225.20762090864687
2022-11-15 11:37:36,33.1775378709317,219.34538348803125
2022-11-15 11:38:07,34.402461167283036,214.46018563751835
2022-11-15 11:38:37,34.70693278296312,218.3683439179287
2022-11-15 11:39:07,33.4569171806088,213.48314606741582
2022-11-15 11:39:38,34.12150284708514,222.27650219833905
2022-11-15 11:40:08,33.48837694690701,224.2305813385441
2022-11-15 11:40:38,33.92316722486976,220.32242305813378
2022-11-15 11:41:09,33.941926380604855,222.27650219833905
2022-11-15 11:41:39,33.075829931467524,213.48314606741582
2022-11-15 11:42:09,33.70926477798821,215.43722520762088
2022-11-15 11:42:40,34.55564092233544,213.48314606741582
2022-11-15 11:43:10,34.493030336081574,213.48314606741582
2022-11-15 11:43:41,34.75903966185979,218.3683439179287
2022-11-15 11:44:11,33.31420682288626,219.34538348803125
2022-11-15 11:44:41,33.713074939303624,214.46018563751835
2022-11-15 11:45:12,33.76679513874842,223.25354176844158
2022-11-15 11:45:42,32.76816598471851,220.32242305813378
2022-11-15 11:46:12,32.88830699417122,206.64386907669763
2022-11-15 11:46:43,32.89975471117941,205.6668295065951
2022-11-15 11:47:13,32.95378382574745,219.34538348803125
2022-11-15 11:47:43,33.01766450739888,208.5979482169027
2022-11-15 11:48:14,32.96650160693389,215.43722520762088
2022-11-15 11:48:44,34.644304994866616,207.62090864680016
2022-11-15 11:49:14,32.87624138447791,218.3683439179287
2022-11-15 11:49:45,34.27849282589159,226.1846604787494
2022-11-15 11:50:15,33.71020872520057,209.57498778700545
2022-11-15 11:50:46,33.43196214593445,201.75867122618473
2022-11-15 11:51:16,33.00894570194578,209.57498778700545
2022-11-15 11:51:46,32.9396586466155,208.5979482169027
2022-11-15 11:52:17,32.99686295284846,221.2994626282365
2022-11-15 11:52:47,34.31650886690295,213.48314606741582
2022-11-15 11:53:17,32.82907745974626,203.7127503663898
2022-11-15 11:53:48,33.88491092000913,200.78163165608197
2022-11-15 11:54:18,32.92539619615491,205.6668295065951
2022-11-15 11:54:48,33.25624738385886,206.64386907669763
2022-11-15 11:55:19,33.40563411699986,213.48314606741582
2022-11-15 11:55:49,32.91968093857213,205.6668295065951
2022-11-15 11:56:20,34.2701344474317,202.73571079628726
2022-11-15 11:56:50,33.05952508219161,214.46018563751835
2022-11-15 11:57:20,32.71755229444534,214.46018563751835
2022-11-15 11:57:51,32.77094637692426,208.5979482169027
2022-11-15 11:58:21,32.78907053178955,219.34538348803125
2022-11-15 11:58:51,34.28190825018646,212.50610649731306
2022-11-15 11:59:22,33.710466190892475,215.43722520762088
2022-11-15 11:59:52,33.97935890139706,214.46018563751835
2022-11-15 12:00:22,34.49869408179438,218.3683439179287
2022-11-15 12:00:53,34.244424279962914,223.25354176844158
2022-11-15 12:01:23,33.68600888575929,215.43722520762088
2022-11-15 12:01:54,33.88465345431723,212.50610649731306
2022-11-15 12:02:24,34.11793294961899,205.6668295065951
2022-11-15 12:02:54,33.965697141778946,216.41426477772342
2022-11-15 12:03:25,34.528574900010426,215.43722520762088
2022-11-15 12:03:55,34.668110097287354,211.52906692721052
2022-11-15 12:04:25,32.74398331590055,214.46018563751835
2022-11-15 12:04:56,32.88509752369828,206.64386907669763
2022-11-15 12:05:26,32.74048206970838,222.27650219833905
2022-11-15 12:05:57,34.892190196998854,216.41426477772342
2022-11-15 12:06:27,33.264262505948864,214.46018563751835
2022-11-15 12:06:57,33.07768351586492,206.64386907669763
2022-11-15 12:07:28,33.58780219248729,206.64386907669763
2022-11-15 12:07:58,34.449762363343325,210.552027357108
2022-11-15 12:08:28,34.44118092287681,204.68978993649233
2022-11-15 12:08:59,34.220619177542176,221.2994626282365
2022-11-15 12:09:29,33.68666108847174,207.62090864680016
2022-11-15 12:09:59,34.309609335819914,214.46018563751835
2022-11-15 12:10:30,32.8831923962116,213.48314606741582
2022-11-15 12:11:00,32.86760840092211,209.57498778700545
2022-11-15 12:11:31,33.212464573394755,203.7127503663898
2022-11-15 12:12:01,33.32369796297644,211.52906692721052
2022-11-15 12:12:31,33.020496411474596,208.5979482169027
2022-11-15 12:13:02,33.07389049395351,211.52906692721052
2022-11-15 12:13:33,33.28206051262896,214.46018563751835
2022-11-15 12:14:03,33.392367125621604,216.41426477772342
2022-11-15 12:14:34,33.88880690322185,215.43722520762088
2022-11-15 12:15:04,32.966158350564,216.41426477772342
2022-11-15 12:15:34,34.468830496640294,204.68978993649233
2022-11-15 12:16:06,33.48770760479056,216.41426477772342
2022-11-15 12:16:36,33.75754426250751,212.50610649731306
2022-11-15 12:17:06,33.41491930326811,216.41426477772342
2022-11-15 12:17:37,33.5077368247039,218.3683439179287
2022-11-15 12:18:07,33.86052226614993,208.5979482169027
2022-11-15 12:18:37,33.421286794782645,210.552027357108
2022-11-15 12:19:08,33.87801135770678,218.3683439179287
2022-11-15 12:19:38,33.9615952047443,210.552027357108
2022-11-15 12:20:09,34.01752938436039,220.32242305813378
2022-11-15 12:20:39,32.96583223359812,216.41426477772342
2022-11-15 12:21:09,33.59226455651515,215.43722520762088
2022-11-15 12:21:40,33.0487810173272,212.50610649731306
2022-11-15 12:22:10,32.764338621560455,214.46018563751835
2022-11-15 12:22:40,33.31003623457764,208.5979482169027
2022-11-15 12:23:11,33.01033592926797,215.43722520762088
2022-11-15 12:23:41,32.8266403239104,214.46018563751835
2022-11-15 12:24:11,33.37837928025692,210.552027357108
2022-11-15 12:24:42,33.369042613338024,209.57498778700545
2022-11-15 12:25:12,33.350592403945484,214.46018563751835
2022-11-15 12:25:43,33.68176964617669,214.46018563751835
2022-11-15 12:26:13,33.95636047486005,211.52906692721052
2022-11-15 12:26:43,34.58662016093513,205.6668295065951
2022-11-15 12:27:14,33.07914236324177,212.50610649731306
2022-11-15 12:27:44,32.76162688062868,215.43722520762088
2022-11-15 12:28:14,33.3368791324574,213.48314606741582
2022-11-15 12:28:45,33.28698632738997,216.41426477772342
2022-11-15 12:29:15,32.98249754108656,207.62090864680016
2022-11-15 12:29:46,32.945940316232736,207.62090864680016
2022-11-15 12:30:16,33.385175818819334,217.39130434782618
2022-11-15 12:30:46,33.2325967546094,223.25354176844158
2022-11-15 12:31:17,34.1590726704253,213.48314606741582
2022-11-15 12:31:47,34.30178299692852,219.34538348803125
2022-11-15 12:32:17,33.890179959920715,220.32242305813378
2022-11-15 12:32:48,34.034795351471985,212.50610649731306
2022-11-15 12:33:18,33.705197150980894,217.39130434782618
2022-11-15 12:33:49,32.99547272552627,218.3683439179287
2022-11-15 12:34:19,33.367034524550036,206.64386907669763
2022-11-15 12:34:49,33.12419526910344,216.41426477772342
2022-11-15 12:35:20,34.30588493396317,208.5979482169027
2022-11-15 12:35:50,33.58282492829494,212.50610649731306
2022-11-15 12:36:20,34.09579267961635,216.41426477772342
2022-11-15 12:36:51,33.98646438630203,210.552027357108
2022-11-15 12:37:21,34.327167078650746,212.50610649731306
2022-11-15 12:37:51,34.1107244721934,218.3683439179287
2022-11-15 12:38:22,34.163792500145064,212.50610649731306
2022-11-15 12:38:52,32.91060170612582,219.34538348803125
2022-11-15 12:39:23,33.24239680982282,217.39130434782618
2022-11-15 12:39:53,32.929343722456906,218.3683439179287
2022-11-15 12:40:23,33.09366224817495,213.48314606741582
2022-11-15 12:40:54,32.72594498293256,210.552027357108
2022-11-15 12:41:24,33.46551582291795,220.32242305813378
2022-11-15 12:41:54,32.978275440907964,212.50610649731306
2022-11-15 12:42:25,34.4580864629952,214.46018563751835
2022-11-15 12:42:55,32.87562352301211,213.48314606741582
2022-11-15 12:43:26,33.95720142955179,204.68978993649233
2022-11-15 12:43:56,33.18869381222066,223.25354176844158
2022-11-15 12:44:26,34.5880961789353,212.50610649731306
2022-11-15 12:44:57,34.71489639318315,221.2994626282365
2022-11-15 12:45:27,32.97350413053755,210.552027357108
2022-11-15 12:45:57,34.367826240539216,206.64386907669763
2022-11-15 12:46:28,34.143437163265844,213.48314606741582
2022-11-15 12:46:58,33.984851034534586,218.3683439179287
2022-11-15 12:47:29,34.5740911629473,206.64386907669763
2022-11-15 12:47:59,32.93473289429312,225.20762090864687
2022-11-15 12:48:29,34.22703814970737,210.552027357108
2022-11-15 12:49:00,34.48860225086173,215.43722520762088
2022-11-15 12:49:30,34.249916413100436,212.50610649731306
2022-11-15 12:50:00,33.033248502688366,224.2305813385441
2022-11-15 12:50:31,33.10890301831387,206.64386907669763
2022-11-15 12:51:01,32.794888750673636,226.1846604787494
2022-11-15 12:51:32,32.89594451864468,224.2305813385441
2022-11-15 12:52:02,33.27131651020318,215.43722520762088
2022-11-15 12:52:32,34.614132432150654,221.2994626282365
2022-11-15 12:53:03,32.908027267742,208.5979482169027
2022-11-15 12:53:33,32.74688384003093,211.52906692721052
2022-11-15 12:54:03,33.16324107922446,219.34538348803125
2022-11-15 12:54:34,34.30869969863488,221.2994626282365
2022-11-15 12:55:04,33.90600421905947,211.52906692721052
2022-11-15 12:55:34,34.11863663298209,216.41426477772342
2022-11-15 12:56:05,33.01608549687808,225.20762090864687
2022-11-15 12:56:35,33.409890558425104,224.2305813385441
2022-11-15 12:57:06,33.91935703233503,220.32242305813378
2022-11-15 12:57:36,33.107941869258866,218.3683439179287
2022-11-15 12:58:06,34.25053430578555,216.41426477772342
2022-11-15 12:58:37,33.039650304230236,207.62090864680016
2022-11-15 12:59:07,34.11836202788618,220.32242305813378
2022-11-15 12:59:37,34.22295335207673,221.2994626282365
2022-11-15 13:00:08,34.27572954187053,223.25354176844158
2022-11-15 13:00:38,34.19118463943596,218.3683439179287
2022-11-15 13:01:09,34.309420552621305,224.2305813385441
2022-11-15 13:01:39,32.858563509722444,218.3683439179287
2022-11-15 13:02:09,34.45661044499502,204.68978993649233
2022-11-15 13:02:40,32.879879933218035,215.43722520762088
2022-11-15 13:03:10,32.606233020527725,212.50610649731306
2022-11-15 13:03:40,32.40314332100388,216.41426477772342
2022-11-15 13:04:11,32.57065417779086,221.2994626282365
2022-11-15 13:04:41,32.399350299092475,224.2305813385441
2022-11-15 13:05:12,32.62185141950249,211.52906692721052
2022-11-15 13:05:42,32.32848420202208,208.5979482169027
2022-11-15 13:06:12,32.52522370553197,212.50610649731306
2022-11-15 13:06:43,33.881100727474404,218.3683439179287
2022-11-15 13:07:13,32.49791741935769,217.39130434782618
2022-11-15 13:07:43,32.650479344163614,218.3683439179287
2022-11-15 13:08:14,33.77369466983146,210.552027357108
2022-11-15 13:08:44,32.82751558862947,217.39130434782618
2022-11-15 13:09:14,34.29460886074958,207.62090864680016
2022-11-15 13:09:45,32.922221066928614,213.48314606741582
2022-11-15 13:10:15,32.62919713703741,209.57498778700545
2022-11-15 13:10:46,32.51446253248287,208.5979482169027
2022-11-15 13:11:17,32.685148580934765,217.39130434782618
2022-11-15 13:11:47,32.88379308705407,218.3683439179287
2022-11-15 13:12:17,32.560562346858205,207.62090864680016
2022-11-15 13:12:48,32.492545386925485,214.46018563751835
2022-11-15 13:13:19,32.90286122035104,210.552027357108
2022-11-15 13:13:49,33.296975165801996,216.41426477772342
2022-11-15 13:14:19,34.06326880296183,209.57498778700545
2022-11-15 13:14:50,32.940379469382606,220.32242305813378
2022-11-15 13:15:20,32.45506135426331,222.27650219833905
2022-11-15 13:15:51,32.54913176925402,212.50610649731306
2022-11-15 13:16:21,34.3356456514739,219.34538348803125
2022-11-15 13:16:52,32.80022647307851,217.39130434782618
2022-11-15 13:17:23,34.052782235008635,212.50610649731306
2022-11-15 13:17:53,32.829798344951996,216.41426477772342
2022-11-15 13:18:23,32.29551410769636,221.2994626282365
2022-11-15 13:18:54,32.846635233796405,220.32242305813378
2022-11-15 13:19:24,32.45094227782465,222.27650219833905
2022-11-15 13:19:55,32.5625017531529,217.39130434782618
2022-11-15 13:20:25,33.81950270848756,220.32242305813378
2022-11-15 13:20:55,32.90289549915906,212.50610649731306
2022-11-15 13:21:26,33.782945514853054,222.27650219833905
2022-11-15 13:21:56,32.93593427597807,218.3683439179287
2022-11-15 13:22:26,32.65118296508808,211.52906692721052
2022-11-15 13:22:57,32.88255742656111,221.2994626282365
2022-11-15 13:23:27,33.04241355703198,217.39130434782618
2022-11-15 13:23:57,33.78073144102382,220.32242305813378
2022-11-15 13:24:28,33.69048845162979,211.52906692721052
2022-11-15 13:24:58,32.97283469476315,217.39130434782618
2022-11-15 13:25:29,32.94295393898574,211.52906692721052
2022-11-15 13:25:59,32.23038056370933,213.48314606741582
2022-11-15 13:26:29,32.540893553938076,220.32242305813378
2022-11-15 13:27:00,32.762107439546526,210.552027357108
